Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"902"	"ZNF322"	"793.0"	"ARCHS4 Coexpression,236;GTEx Coexpression,1350"	"SLC16A1"
"gene_set_query"	"903"	"SOX30"	"793.7"	"ARCHS4 Coexpression,842;Enrichr Queries,198;GTEx Coexpression,1341"	"CXCL10,CCL2,PITX2,MMP9,MMP10"
"gene_set_query"	"904"	"ZNF516"	"794.0"	"ARCHS4 Coexpression,262;Enrichr Queries,1062;GTEx Coexpression,1058"	"MNDA"
"gene_set_query"	"905"	"ZNF787"	"794.0"	"ARCHS4 Coexpression,907;Enrichr Queries,830;GTEx Coexpression,645"	"S100A9"
"gene_set_query"	"906"	"HEYL"	"795.0"	"ARCHS4 Coexpression,428;Enrichr Queries,468;GTEx Coexpression,1489"	"CXCL10,NNMT,CCL2,TIMP1"
"gene_set_query"	"907"	"ZNF33B"	"795.3"	"ARCHS4 Coexpression,1013;Enrichr Queries,1340;GTEx Coexpression,33"	"REG1B,AQP8,REG1A,GCG"
"gene_set_query"	"908"	"TSHZ2"	"795.7"	"ARCHS4 Coexpression,1337;Enrichr Queries,842;GTEx Coexpression,208"	"C3,CXCL10"
"gene_set_query"	"909"	"ZNF550"	"795.7"	"ARCHS4 Coexpression,1136;Enrichr Queries,636;GTEx Coexpression,615"	"C3,CXCL8"
"gene_set_query"	"910"	"GLI3"	"796.3"	"ARCHS4 Coexpression,759;Enrichr Queries,1400;GTEx Coexpression,230"	"CTSK"
"gene_set_query"	"911"	"ZNF706"	"796.7"	"ARCHS4 Coexpression,1260;Enrichr Queries,1091;GTEx Coexpression,39"	"AQP8,REG1A,GCG,SERPINB5"
"gene_set_query"	"912"	"ZNF354B"	"797.0"	"ARCHS4 Coexpression,511;Enrichr Queries,584;GTEx Coexpression,1296"	"C3,CXCL10"
"gene_set_query"	"913"	"GSC2"	"797.7"	"ARCHS4 Coexpression,674;Enrichr Queries,714;GTEx Coexpression,1005"	"PITX2"
"gene_set_query"	"914"	"TERF2"	"798.0"	"ARCHS4 Coexpression,1092;Enrichr Queries,1226;ReMap ChIP-seq,195;GTEx Coexpression,679"	"BCL2A1"
"gene_set_query"	"915"	"ZNF558"	"798.0"	"ARCHS4 Coexpression,1323;Enrichr Queries,433;GTEx Coexpression,638"	"CXCL10,CCL2,TIMP1"
"gene_set_query"	"916"	"SOX17"	"798.3"	"Literature ChIP-seq,99;ARCHS4 Coexpression,1517;Enrichr Queries,453;GTEx Coexpression,1124"	"CXCL10,MMP7,AQP8,CCL2,PITX2,CXCL5"
"gene_set_query"	"917"	"ZNF66"	"800.5"	"ARCHS4 Coexpression,910;GTEx Coexpression,691"	""
"gene_set_query"	"918"	"FOXD3"	"801.0"	"ARCHS4 Coexpression,410;Enrichr Queries,735;GTEx Coexpression,1258"	"SLC16A1,PITX2"
"gene_set_query"	"919"	"RHOXF2B"	"803.0"	"ARCHS4 Coexpression,879;Enrichr Queries,488;GTEx Coexpression,1042"	"CXCL10,CXCL8,S100P"
"gene_set_query"	"920"	"UBP1"	"803.7"	"ARCHS4 Coexpression,752;Enrichr Queries,1147;GTEx Coexpression,512"	""
"gene_set_query"	"921"	"HSF2"	"803.7"	"ARCHS4 Coexpression,1307;Enrichr Queries,911;GTEx Coexpression,193"	"CXCL10,PITX2"
"gene_set_query"	"922"	"ZNF19"	"804.3"	"ARCHS4 Coexpression,1033;Enrichr Queries,828;GTEx Coexpression,552"	"CXCL10"
"gene_set_query"	"923"	"RFX3"	"804.7"	"ARCHS4 Coexpression,786;Enrichr Queries,1136;GTEx Coexpression,492"	""
"gene_set_query"	"924"	"ZNF117"	"804.7"	"ARCHS4 Coexpression,660;Enrichr Queries,354;GTEx Coexpression,1400"	"C3,CXCL10,CXCL8"
"gene_set_query"	"925"	"NME2"	"805.3"	"ARCHS4 Coexpression,896;ReMap ChIP-seq,102;GTEx Coexpression,1418"	"PRAC1,FDCSP,CCL2"
"gene_set_query"	"926"	"ZNF582"	"805.7"	"ARCHS4 Coexpression,469;Enrichr Queries,939;GTEx Coexpression,1009"	"CXCL10,TM4SF5"
"gene_set_query"	"927"	"ZNF497"	"806.7"	"ARCHS4 Coexpression,527;Enrichr Queries,778;GTEx Coexpression,1115"	"CXCL10"
"gene_set_query"	"928"	"ZNF425"	"811.3"	"ARCHS4 Coexpression,1020;Enrichr Queries,661;GTEx Coexpression,753"	"CXCL10,CXCL8"
"gene_set_query"	"929"	"ZNF444"	"811.3"	"ARCHS4 Coexpression,224;Enrichr Queries,1333;GTEx Coexpression,877"	"TM4SF5"
"gene_set_query"	"930"	"FOXB1"	"811.7"	"ARCHS4 Coexpression,882;Enrichr Queries,348;GTEx Coexpression,1205"	"GREM1,CXCL10,PITX2"
"gene_set_query"	"931"	"ZNF615"	"812.0"	"ARCHS4 Coexpression,1121;Enrichr Queries,446;GTEx Coexpression,869"	"CXCL10,CXCL8,CCL2"
"gene_set_query"	"932"	"SMYD3"	"812.0"	"ARCHS4 Coexpression,1091;GTEx Coexpression,533"	""
"gene_set_query"	"933"	"PREB"	"813.0"	"ARCHS4 Coexpression,563;Enrichr Queries,996;GTEx Coexpression,880"	"S100A9"
"gene_set_query"	"934"	"FOXD4L4"	"813.5"	"ARCHS4 Coexpression,615;GTEx Coexpression,1012"	""
"gene_set_query"	"935"	"TFE3"	"815.3"	"ARCHS4 Coexpression,617;Enrichr Queries,979;GTEx Coexpression,850"	"TIMP1"
"gene_set_query"	"936"	"MBD3"	"815.8"	"ARCHS4 Coexpression,1019;Enrichr Queries,863;ReMap ChIP-seq,64;GTEx Coexpression,1317"	"SPINK4,LPCAT1,ADIRF,PTGDS,S100A9"
"gene_set_query"	"937"	"PA2G4"	"816.5"	"ARCHS4 Coexpression,983;GTEx Coexpression,650"	""
"gene_set_query"	"938"	"DNMT1"	"816.5"	"ARCHS4 Coexpression,737;GTEx Coexpression,896"	""
"gene_set_query"	"939"	"NR1D2"	"817.3"	"ARCHS4 Coexpression,971;Enrichr Queries,590;GTEx Coexpression,891"	"C3,CXCL10"
"gene_set_query"	"940"	"ZNF776"	"817.3"	"ARCHS4 Coexpression,351;Enrichr Queries,1216;GTEx Coexpression,885"	"HSD17B2"
"gene_set_query"	"941"	"AKAP8"	"817.7"	"ARCHS4 Coexpression,796;Enrichr Queries,1023;GTEx Coexpression,634"	""
"gene_set_query"	"942"	"ZNF547"	"818.0"	"ARCHS4 Coexpression,1201;Enrichr Queries,483;GTEx Coexpression,770"	"CXCL10,CXCL8,CCL2"
"gene_set_query"	"943"	"ZNF44"	"818.0"	"ARCHS4 Coexpression,279;Enrichr Queries,1097;GTEx Coexpression,1078"	"HSD17B2"
"gene_set_query"	"944"	"ZNF585B"	"818.7"	"ARCHS4 Coexpression,900;Enrichr Queries,449;GTEx Coexpression,1107"	"C3,CXCL10,CXCL8"
"gene_set_query"	"945"	"ZNF384"	"819.2"	"ARCHS4 Coexpression,1369;ENCODE ChIP-seq,38;Enrichr Queries,1153;ReMap ChIP-seq,267;GTEx Coexpression,1269"	"FCGR3A,SLC16A1,AQP8,CCL2,TM4SF5,ABCG2"
"gene_set_query"	"946"	"ZMAT1"	"819.7"	"ARCHS4 Coexpression,561;Enrichr Queries,668;GTEx Coexpression,1230"	"CXCL10,CTSK"
"gene_set_query"	"947"	"POU3F2"	"820.8"	"Literature ChIP-seq,18;ARCHS4 Coexpression,959;Enrichr Queries,773;GTEx Coexpression,1533"	"REG3A,ADH4,MMP7,CASP5,MEP1B,REG1B,DEFA5,GCG,MNDA,PITX2"
"gene_set_query"	"948"	"SMAD9"	"821.3"	"ARCHS4 Coexpression,1173;Enrichr Queries,543;GTEx Coexpression,748"	"C3,CXCL10"
"gene_set_query"	"949"	"ZXDB"	"821.7"	"ARCHS4 Coexpression,1456;Enrichr Queries,917;GTEx Coexpression,92"	"CXCL10,NNMT,PTGDS"
"gene_set_query"	"950"	"ZNF2"	"822.0"	"ARCHS4 Coexpression,520;Enrichr Queries,1124"	""
"gene_set_query"	"951"	"FOXD4L5"	"822.3"	"ARCHS4 Coexpression,557;Enrichr Queries,352;GTEx Coexpression,1558"	"CXCL10,CXCL8,PITX2"
"gene_set_query"	"952"	"HOXD1"	"822.7"	"ARCHS4 Coexpression,912;Enrichr Queries,251;GTEx Coexpression,1305"	"GREM1,CXCL10,CCL2,PITX2"
"gene_set_query"	"953"	"DMRTB1"	"823.0"	"ARCHS4 Coexpression,976;Enrichr Queries,547;GTEx Coexpression,946"	"CXCL10,PITX2"
"gene_set_query"	"954"	"EBF3"	"824.0"	"ARCHS4 Coexpression,676;Enrichr Queries,607;GTEx Coexpression,1189"	"CXCL10,PITX2"
"gene_set_query"	"955"	"ZNF382"	"824.3"	"ARCHS4 Coexpression,1330;Enrichr Queries,394;GTEx Coexpression,749"	"C3,CXCL10,CCL2"
"gene_set_query"	"956"	"ZNF248"	"825.0"	"ARCHS4 Coexpression,528;Enrichr Queries,1339;GTEx Coexpression,608"	""
"gene_set_query"	"957"	"ZNF770"	"826.0"	"ARCHS4 Coexpression,285;Enrichr Queries,1384;GTEx Coexpression,809"	"SLC16A1"
"gene_set_query"	"958"	"ZNF771"	"826.3"	"ARCHS4 Coexpression,614;Enrichr Queries,740;GTEx Coexpression,1125"	"CCL2"
"gene_set_query"	"959"	"ZNF337"	"828.0"	"ARCHS4 Coexpression,727;Enrichr Queries,1055;GTEx Coexpression,702"	""
"gene_set_query"	"960"	"ZNF385B"	"828.0"	"ARCHS4 Coexpression,203;Enrichr Queries,927;GTEx Coexpression,1354"	"PRAC1,CXCL10,C4BPA"
"gene_set_query"	"961"	"DBX1"	"829.3"	"ARCHS4 Coexpression,947;Enrichr Queries,526;GTEx Coexpression,1015"	"GREM1,PITX2"
"gene_set_query"	"962"	"ZNF610"	"829.3"	"ARCHS4 Coexpression,1334;Enrichr Queries,489;GTEx Coexpression,665"	"CXCL10,CXCL8,CCL2"
"gene_set_query"	"963"	"ZNF540"	"829.7"	"ARCHS4 Coexpression,974;Enrichr Queries,959;GTEx Coexpression,556"	"CXCL10"
"gene_set_query"	"964"	"KLF16"	"830.3"	"ARCHS4 Coexpression,1283;Enrichr Queries,956;GTEx Coexpression,252"	"TMEM158,S100A9"
"gene_set_query"	"965"	"ZIC1"	"830.3"	"ARCHS4 Coexpression,1454;Enrichr Queries,263;GTEx Coexpression,774"	"CXCL10,CCL2,PTGDS,PITX2"
"gene_set_query"	"966"	"ZNF343"	"830.7"	"ARCHS4 Coexpression,835;Enrichr Queries,705;GTEx Coexpression,952"	"CXCL8,ABCG2"
"gene_set_query"	"967"	"ZNF26"	"831.3"	"ARCHS4 Coexpression,1085;Enrichr Queries,809;GTEx Coexpression,600"	"CXCL8"
"gene_set_query"	"968"	"PKNOX1"	"831.8"	"ARCHS4 Coexpression,985;Enrichr Queries,1295;ReMap ChIP-seq,135;GTEx Coexpression,912"	"C3,PCK1"
"gene_set_query"	"969"	"ZFP69B"	"832.0"	"ARCHS4 Coexpression,1098;GTEx Coexpression,566"	""
"gene_set_query"	"970"	"YBX2"	"833.0"	"ARCHS4 Coexpression,1125;Enrichr Queries,321;GTEx Coexpression,1053"	"C3,CXCL10,LCN2,S100A9"
"gene_set_query"	"971"	"USF2"	"833.6"	"ARCHS4 Coexpression,1160;ENCODE ChIP-seq,58;Enrichr Queries,1245;ReMap ChIP-seq,115;GTEx Coexpression,1590"	"SPINK4,C3,CXCL9,SLC16A1,LCN2,OLFM4,MS4A1"
"gene_set_query"	"972"	"LHX9"	"834.7"	"ARCHS4 Coexpression,564;Enrichr Queries,420;GTEx Coexpression,1520"	"GREM1,CCL2,PITX2"
"gene_set_query"	"973"	"ZNF608"	"835.0"	"ARCHS4 Coexpression,681;Enrichr Queries,1392;GTEx Coexpression,432"	"SERPINB5"
"gene_set_query"	"974"	"ARX"	"835.3"	"ARCHS4 Coexpression,454;Enrichr Queries,594;GTEx Coexpression,1458"	"CXCL10,GCG,PITX2"
"gene_set_query"	"975"	"HMGA1"	"835.3"	"ARCHS4 Coexpression,939;Enrichr Queries,642;GTEx Coexpression,925"	"TIMP1,S100A9"
"gene_set_query"	"976"	"ZNF329"	"837.0"	"ARCHS4 Coexpression,1573;Enrichr Queries,186;GTEx Coexpression,752"	"C3,CXCL10,CXCL8,TMEM158,TIMP1,ABCG2"
"gene_set_query"	"977"	"MBD1"	"837.0"	"ARCHS4 Coexpression,1130;Enrichr Queries,909;GTEx Coexpression,472"	"CXCL10"
"gene_set_query"	"978"	"ZNF18"	"837.7"	"ARCHS4 Coexpression,1088;Enrichr Queries,1275;GTEx Coexpression,150"	"SELL,MNDA"
"gene_set_query"	"979"	"MLXIP"	"837.7"	"ARCHS4 Coexpression,1064;Enrichr Queries,1159;GTEx Coexpression,290"	"PITX2"
"gene_set_query"	"980"	"ZNF347"	"838.0"	"ARCHS4 Coexpression,1325;Enrichr Queries,708;GTEx Coexpression,481"	"C3,CXCL10"
"gene_set_query"	"981"	"FOXJ2"	"838.5"	"ARCHS4 Coexpression,1304;Enrichr Queries,1194;ReMap ChIP-seq,28;GTEx Coexpression,828"	"SPINK4,PLA2G2A,MNDA,CXCL3,CXCL2,S100A9"
"gene_set_query"	"982"	"NKX62"	"839.5"	"ARCHS4 Coexpression,257;GTEx Coexpression,1422"	"PTGDS"
"gene_set_query"	"983"	"DMTF1"	"840.0"	"ARCHS4 Coexpression,562;Enrichr Queries,432;GTEx Coexpression,1526"	"CXCL10,CCL2,TIMP1"
"gene_set_query"	"984"	"CPXCR1"	"840.7"	"ARCHS4 Coexpression,647;Enrichr Queries,339;GTEx Coexpression,1536"	"CXCL10,CXCL8,CCL2,CXCL13"
"gene_set_query"	"985"	"ZFP1"	"841.7"	"ARCHS4 Coexpression,267;Enrichr Queries,1235;GTEx Coexpression,1023"	"CXCL2"
"gene_set_query"	"986"	"ZNF426"	"841.7"	"ARCHS4 Coexpression,1025;Enrichr Queries,665;GTEx Coexpression,835"	"CXCL10,CXCL8"
"gene_set_query"	"987"	"ZNF681"	"842.7"	"ARCHS4 Coexpression,1004;Enrichr Queries,935;GTEx Coexpression,589"	"CXCL10"
"gene_set_query"	"988"	"HIVEP1"	"843.3"	"ARCHS4 Coexpression,1177;Enrichr Queries,884;GTEx Coexpression,469"	"CXCL10"
"gene_set_query"	"989"	"ZNF491"	"843.3"	"ARCHS4 Coexpression,886;Enrichr Queries,937;GTEx Coexpression,707"	"CXCL10"
"gene_set_query"	"990"	"ZNF821"	"843.7"	"ARCHS4 Coexpression,637;Enrichr Queries,1041;GTEx Coexpression,853"	""
"gene_set_query"	"991"	"CC2D1A"	"844.5"	"ARCHS4 Coexpression,1525;GTEx Coexpression,164"	"CHP2"
"gene_set_query"	"992"	"NRL"	"845.0"	"ARCHS4 Coexpression,1040;Enrichr Queries,359;GTEx Coexpression,1136"	"CXCL10,CCL2,PITX2"
"gene_set_query"	"993"	"MYRF"	"845.5"	"ARCHS4 Coexpression,320;GTEx Coexpression,1371"	"PTGDS"
"gene_set_query"	"994"	"HES5"	"847.7"	"ARCHS4 Coexpression,711;Enrichr Queries,307;GTEx Coexpression,1525"	"CXCL10,CCL2,HMGCS2,CXCL2"
"gene_set_query"	"995"	"SALL3"	"847.7"	"ARCHS4 Coexpression,266;Enrichr Queries,786;GTEx Coexpression,1491"	"SLC16A1,PITX2"
"gene_set_query"	"996"	"ZNF232"	"849.0"	"ARCHS4 Coexpression,837;Enrichr Queries,756;GTEx Coexpression,954"	"CXCL8"
"gene_set_query"	"997"	"OTP"	"849.3"	"ARCHS4 Coexpression,630;Enrichr Queries,730;GTEx Coexpression,1188"	"PITX2"
"gene_set_query"	"998"	"CREB3L2"	"850.0"	"ARCHS4 Coexpression,145;Enrichr Queries,840;GTEx Coexpression,1565"	"GREM1,GCG,TIMP1"
"gene_set_query"	"999"	"L3MBTL3"	"850.0"	"ARCHS4 Coexpression,214;GTEx Coexpression,1486"	"SLC16A1"
"gene_set_query"	"1000"	"DBX2"	"850.7"	"ARCHS4 Coexpression,212;Enrichr Queries,883;GTEx Coexpression,1457"	"CXCL10,CHI3L1"
"gene_set_query"	"1001"	"ZNF827"	"851.0"	"ARCHS4 Coexpression,991;Enrichr Queries,1319;GTEx Coexpression,243"	"PRAC1"
"gene_set_query"	"1002"	"ZNF45"	"851.7"	"ARCHS4 Coexpression,534;Enrichr Queries,1302;GTEx Coexpression,719"	""
"gene_set_query"	"1003"	"FOXI3"	"852.0"	"ARCHS4 Coexpression,1378;GTEx Coexpression,326"	"SERPINB5"
"gene_set_query"	"1004"	"IKZF4"	"853.3"	"ARCHS4 Coexpression,945;Enrichr Queries,899;GTEx Coexpression,716"	"CXCL10"
"gene_set_query"	"1005"	"ZNF169"	"853.7"	"ARCHS4 Coexpression,1001;Enrichr Queries,794;GTEx Coexpression,766"	"CXCL10"
"gene_set_query"	"1006"	"ZBTB11"	"854.3"	"ARCHS4 Coexpression,1286;Enrichr Queries,1186;ReMap ChIP-seq,283;GTEx Coexpression,662"	""
"gene_set_query"	"1007"	"ZNF664"	"854.3"	"ARCHS4 Coexpression,1314;Enrichr Queries,1048;GTEx Coexpression,201"	"ABCG2"
"gene_set_query"	"1008"	"TCF12"	"856.0"	"ARCHS4 Coexpression,1239;ENCODE ChIP-seq,20;Enrichr Queries,1151;ReMap ChIP-seq,270;GTEx Coexpression,1600"	"S100P"
"gene_set_query"	"1009"	"ZNF519"	"856.3"	"ARCHS4 Coexpression,268;Enrichr Queries,1382;GTEx Coexpression,919"	"HSD17B2"
"gene_set_query"	"1010"	"ARID3B"	"857.0"	"ARCHS4 Coexpression,439;GTEx Coexpression,1275"	"SLC16A1"
"gene_set_query"	"1011"	"ZNF90"	"857.0"	"ARCHS4 Coexpression,516;Enrichr Queries,787;GTEx Coexpression,1268"	"CXCL10"
"gene_set_query"	"1012"	"MTERF2"	"857.0"	"ARCHS4 Coexpression,261;GTEx Coexpression,1453"	"GCG"
"gene_set_query"	"1013"	"ZNF514"	"857.7"	"ARCHS4 Coexpression,745;Enrichr Queries,766;GTEx Coexpression,1062"	"CXCL10"
"gene_set_query"	"1014"	"HSF5"	"857.7"	"ARCHS4 Coexpression,754;Enrichr Queries,289;GTEx Coexpression,1530"	"CXCL10,SELL,CCL2,MMP9"
"gene_set_query"	"1015"	"FEZF1"	"859.0"	"ARCHS4 Coexpression,702;Enrichr Queries,771;GTEx Coexpression,1104"	"PITX2"
"gene_set_query"	"1016"	"ZNF784"	"859.0"	"ARCHS4 Coexpression,1256;Enrichr Queries,724;GTEx Coexpression,597"	"CXCL10"
"gene_set_query"	"1017"	"NR2F2"	"859.0"	"ARCHS4 Coexpression,1527;ENCODE ChIP-seq,8;Enrichr Queries,1298;ReMap ChIP-seq,170;GTEx Coexpression,1292"	"C3,BCL2A1,PTGDS"
"gene_set_query"	"1018"	"ZNF532"	"860.3"	"ARCHS4 Coexpression,624;Enrichr Queries,1356;GTEx Coexpression,601"	""
"gene_set_query"	"1019"	"ZFP92"	"861.3"	"ARCHS4 Coexpression,1100;Enrichr Queries,332;GTEx Coexpression,1152"	"CXCL10,IL1B,LCN2,S100A9"
"gene_set_query"	"1020"	"ZNF273"	"861.3"	"ARCHS4 Coexpression,1298;Enrichr Queries,984;GTEx Coexpression,302"	"CXCL10,SERPINB5"
"gene_set_query"	"1021"	"SKOR1"	"864.0"	"ARCHS4 Coexpression,946;GTEx Coexpression,782"	""
"gene_set_query"	"1022"	"SIX6"	"864.3"	"ARCHS4 Coexpression,868;Enrichr Queries,505;GTEx Coexpression,1220"	"CXCL10,PITX2"
"gene_set_query"	"1023"	"ZNF215"	"865.3"	"ARCHS4 Coexpression,1199;Enrichr Queries,470;GTEx Coexpression,927"	"CXCL10,CXCL8,IL1B"
"gene_set_query"	"1024"	"NKRF"	"865.7"	"ARCHS4 Coexpression,917;Enrichr Queries,904;GTEx Coexpression,776"	"SLC16A1"
"gene_set_query"	"1025"	"ZNF823"	"865.7"	"ARCHS4 Coexpression,1463;Enrichr Queries,336;GTEx Coexpression,798"	"CXCL10,CXCL8,TMEM158,CCL2"
"gene_set_query"	"1026"	"RREB1"	"866.7"	"ARCHS4 Coexpression,685;Enrichr Queries,1071;GTEx Coexpression,844"	""
"gene_set_query"	"1027"	"ZNF620"	"867.0"	"ARCHS4 Coexpression,1329;Enrichr Queries,695;GTEx Coexpression,577"	"CXCL10,CXCL8"
"gene_set_query"	"1028"	"ZNF788P"	"867.3"	"ARCHS4 Coexpression,1240;Enrichr Queries,544;GTEx Coexpression,818"	"CXCL10,CXCL8"
"gene_set_query"	"1029"	"TPRX1"	"867.7"	"ARCHS4 Coexpression,1211;Enrichr Queries,425;GTEx Coexpression,967"	"C3,CXCL10,CXCL8"
"gene_set_query"	"1030"	"HOXA11"	"868.0"	"ARCHS4 Coexpression,871;Enrichr Queries,183;GTEx Coexpression,1550"	"GREM1,CXCL10,NNMT,CCL2,PITX2,MMP9"
"gene_set_query"	"1031"	"HOXD10"	"869.3"	"ARCHS4 Coexpression,1437;Enrichr Queries,132;GTEx Coexpression,1039"	"GREM1,C3,CXCL10,CCL2,TIMP1,PITX2,MMP9"
"gene_set_query"	"1032"	"ZNF208"	"870.0"	"ARCHS4 Coexpression,517;Enrichr Queries,684;GTEx Coexpression,1409"	"C3,CXCL10"
"gene_set_query"	"1033"	"ZNF493"	"871.3"	"ARCHS4 Coexpression,1186;Enrichr Queries,800;GTEx Coexpression,628"	"CXCL10"
"gene_set_query"	"1034"	"ZSCAN1"	"871.3"	"ARCHS4 Coexpression,376;Enrichr Queries,971;GTEx Coexpression,1267"	"CXCL10,GCG"
"gene_set_query"	"1035"	"ZBTB5"	"873.0"	"ARCHS4 Coexpression,1420;Enrichr Queries,803;GTEx Coexpression,396"	"CXCL10,SERPINB5"
"gene_set_query"	"1036"	"ERF"	"875.7"	"ARCHS4 Coexpression,857;Enrichr Queries,1266;GTEx Coexpression,504"	""
"gene_set_query"	"1037"	"ZBTB1"	"876.0"	"ARCHS4 Coexpression,1237;Enrichr Queries,1134;GTEx Coexpression,257"	"MS4A1"
"gene_set_query"	"1038"	"FOXG1"	"876.0"	"ARCHS4 Coexpression,1032;Enrichr Queries,796;GTEx Coexpression,800"	"PITX2"
"gene_set_query"	"1039"	"ZNF646"	"876.3"	"ARCHS4 Coexpression,733;Enrichr Queries,1200;GTEx Coexpression,696"	""
"gene_set_query"	"1040"	"HINFP"	"876.7"	"ARCHS4 Coexpression,1354;ReMap ChIP-seq,128;GTEx Coexpression,1148"	"C3,CXCL2"
"gene_set_query"	"1041"	"ZNF41"	"876.7"	"ARCHS4 Coexpression,688;Enrichr Queries,680;GTEx Coexpression,1262"	"CXCL10,TIMP1"
"gene_set_query"	"1042"	"RFX4"	"877.0"	"ARCHS4 Coexpression,555;Enrichr Queries,1395;GTEx Coexpression,681"	""
"gene_set_query"	"1043"	"ZBED4"	"877.0"	"ARCHS4 Coexpression,997;Enrichr Queries,1005;GTEx Coexpression,629"	""
"gene_set_query"	"1044"	"TBX2"	"878.0"	"ARCHS4 Coexpression,794;Enrichr Queries,647;GTEx Coexpression,1193"	"CXCL10,CCL2"
"gene_set_query"	"1045"	"ZNF674"	"878.0"	"ARCHS4 Coexpression,1431;Enrichr Queries,509;GTEx Coexpression,694"	"CXCL8,TIMP1"
"gene_set_query"	"1046"	"ZNF177"	"878.7"	"ARCHS4 Coexpression,1380;Enrichr Queries,206;GTEx Coexpression,1050"	"CXCL10,CXCL8,MMP1,IL1B,CCL2"
"gene_set_query"	"1047"	"GPBP1L1"	"879.0"	"ARCHS4 Coexpression,926;GTEx Coexpression,832"	""
"gene_set_query"	"1048"	"FOXJ3"	"879.7"	"ARCHS4 Coexpression,823;Enrichr Queries,1095;GTEx Coexpression,721"	""
"gene_set_query"	"1049"	"LIN54"	"881.0"	"ARCHS4 Coexpression,1496;GTEx Coexpression,266"	"S100A9"
"gene_set_query"	"1050"	"ZBED1"	"881.5"	"ARCHS4 Coexpression,1389;Enrichr Queries,342;ReMap ChIP-seq,281;GTEx Coexpression,1514"	"CXCL8,CCL2,TIMP1"
"gene_set_query"	"1051"	"TBX19"	"882.0"	"ARCHS4 Coexpression,1234;Enrichr Queries,222;GTEx Coexpression,1190"	"CXCL10,SELL,CTSK,IL1B,CCL2"
"gene_set_query"	"1052"	"SHOX"	"882.3"	"ARCHS4 Coexpression,1232;Enrichr Queries,213;GTEx Coexpression,1202"	"GREM1,CXCL10,CXCL8,MMP1,PITX2"
"gene_set_query"	"1053"	"ZNF775"	"883.0"	"ARCHS4 Coexpression,1048;Enrichr Queries,1345;GTEx Coexpression,256"	"NNMT"
"gene_set_query"	"1054"	"LHX6"	"883.3"	"ARCHS4 Coexpression,718;Enrichr Queries,581;GTEx Coexpression,1351"	"CXCL10,CCL2"
"gene_set_query"	"1055"	"BAZ2A"	"885.7"	"ARCHS4 Coexpression,552;Enrichr Queries,1025;GTEx Coexpression,1080"	""
"gene_set_query"	"1056"	"ADNP"	"886.3"	"ARCHS4 Coexpression,1012;Enrichr Queries,1067;ReMap ChIP-seq,127;GTEx Coexpression,1339"	"C3,TIMP1"
"gene_set_query"	"1057"	"FBXL19"	"886.5"	"ARCHS4 Coexpression,1005;GTEx Coexpression,768"	""
"gene_set_query"	"1058"	"ZNF266"	"886.7"	"ARCHS4 Coexpression,1484;Enrichr Queries,515;GTEx Coexpression,661"	"CXCL10,TIMP1"
"gene_set_query"	"1059"	"ZBTB45"	"887.7"	"ARCHS4 Coexpression,742;Enrichr Queries,902;GTEx Coexpression,1019"	"S100A9"
"gene_set_query"	"1060"	"ZNF703"	"887.7"	"ARCHS4 Coexpression,515;Enrichr Queries,1369;GTEx Coexpression,779"	""
"gene_set_query"	"1061"	"ZKSCAN7"	"888.0"	"ARCHS4 Coexpression,695;GTEx Coexpression,1081"	""
"gene_set_query"	"1062"	"OLIG2"	"888.8"	"Literature ChIP-seq,94;ARCHS4 Coexpression,1460;Enrichr Queries,537;GTEx Coexpression,1464"	"RBP2,ANPEP,CCL2,PITX2,PTGDS,CXCL2,CXCL5"
"gene_set_query"	"1063"	"HSFX2"	"889.0"	"ARCHS4 Coexpression,889"	""
"gene_set_query"	"1064"	"NKX24"	"889.5"	"ARCHS4 Coexpression,768;GTEx Coexpression,1011"	""
"gene_set_query"	"1065"	"ZNF251"	"889.7"	"ARCHS4 Coexpression,503;Enrichr Queries,882;GTEx Coexpression,1284"	"C3"
"gene_set_query"	"1066"	"PPARA"	"890.0"	"ARCHS4 Coexpression,1216;Enrichr Queries,295;GTEx Coexpression,1159"	"C3,CXCL10,HMGCS2,PCK1"
"gene_set_query"	"1067"	"ZNF395"	"890.0"	"ARCHS4 Coexpression,302;Enrichr Queries,912;GTEx Coexpression,1456"	"REG1B,CCL2"
"gene_set_query"	"1068"	"ZNF462"	"891.0"	"ARCHS4 Coexpression,1056;Enrichr Queries,1260;GTEx Coexpression,357"	"BCL2A1"
"gene_set_query"	"1069"	"ZNF446"	"893.3"	"ARCHS4 Coexpression,712;Enrichr Queries,872;GTEx Coexpression,1096"	"PTGDS"
"gene_set_query"	"1070"	"LIN28B"	"893.7"	"ARCHS4 Coexpression,380;Enrichr Queries,1327;GTEx Coexpression,974"	"SLC16A1"
"gene_set_query"	"1071"	"BPTF"	"894.0"	"ARCHS4 Coexpression,806;GTEx Coexpression,982"	""
"gene_set_query"	"1072"	"ZBED9"	"894.0"	"ARCHS4 Coexpression,880;GTEx Coexpression,908"	""
"gene_set_query"	"1073"	"ZBTB17"	"894.7"	"ARCHS4 Coexpression,206;Enrichr Queries,1052;GTEx Coexpression,1426"	"IL1B,MMP9"
